TSLA,2024-02-27,08:20AM,Musk accused of polluting German rivers with Tesla gigafactory
TSLA,2024-02-27,07:46AM,"'Elon, what are you doing?': Joe Rogan flipped out when he saw Tesla's Optimus Gen 2 robots moving 'exactly like a person' and even gently holding eggs  3 top robotics stocks to watch now"
TSLA,2024-02-27,05:21AM,"Forget Nvidia: These 3 Artificial Intelligence (AI) Stocks Have Up to 203% Upside, According to Select Wall Street Analysts"
TSLA,2024-02-27,04:54AM,"BYDs Europe president says subsidies arent the reason for its success, instead claims the EV giant is just better managed than its competition"
TSLA,2024-02-27,04:35AM,Apple and Tesla veterans aim to help Japan design AI chips
TSLA,2024-02-26,09:31PM,"Ford halts shipments of popular EV over quality, casts uncertainty"
TSLA,2024-02-26,09:24PM,The Tesla Model 3 Plaid was spotted in Spain
TSLA,2024-02-26,09:18PM,Elon Musk tweeted at Microsoft's CEO for some basic tech support
TSLA,2024-02-26,05:44PM,Why Tesla Stock Motored Nearly 4% Higher Today
TSLA,2024-02-26,04:32PM,"A Chinese EV maker just revealed a 1,300 horsepower supercar"
TSLA,2024-02-26,04:24PM,BYD debuts all-electric U9 supercar at Geneva Motor Show
TSLA,2024-02-26,03:44PM,BYD Is Going After The Luxury Market As It Sets Its Eyes On Expanding To Europe
TSLA,2024-02-26,03:41PM,"Tesla is 'a partner' in the EV transition, BYD executive says"
TSLA,2024-03-01,06:45PM,UPDATE 1-Lawyers who voided Elon Musk's pay as excessive want a $6 bln fee
TSLA,2024-03-01,06:00PM,Lawyers who voided Elon Musk's pay as excessive want a $6 billion fee
TSLA,2024-03-01,06:00PM,Lawyers Who Got Musk Pay Struck Down Seek $5.6 Billion in Tesla Stock
TSLA,2024-03-01,05:51PM,Legal team who voided Musk's Tesla pay seek fee worth $5.95 bln
TSLA,2024-03-01,05:23PM,"Fisker Warning, Tesla Price Incentives in China Latest in Tough Stretch for Many EV Makers"
TSLA,2024-03-01,04:36PM,"Elon Musk's lawsuit against OpenAI and Altman began a year ago, says Musk biographer Walter Isaacson"
TSLA,2024-03-01,03:03PM,Magnificent Seven Stocks To Buy And Watch: Nvidia Stock Rallies Near Record Highs
TSLA,2024-03-01,02:36PM,Nancy Tengler talks what Elon Musk's lawsuit against OpenAI means for Tesla
TSLA,2024-03-01,01:36PM,Tesla CEO Elon Musk sues OpenAI and Sam Altman
TSLA,2024-03-01,01:34PM,"Dell surges on earnings, Boeing reportedly eyes Spirit AeroSystems: Yahoo Finance Live"
TSLA,2024-03-01,01:07PM,"Interest rate cuts some way off even if inflation hits 2pc, warns Bank official"
TSLA,2024-03-01,12:59PM,"Tesla Offers Price Incentives in China, Raises Model Y Costs in US"
TSLA,2024-03-01,12:09PM,Elon Musk Sues Sam Altman: 5 Things to Know About the New OpenAI Lawsuit
TSLA,2024-03-01,11:25AM,Hedge Fund Rock Star Says Two Magnificent 7 Stocks Are 'Cheap'
TSLA,2024-03-01,11:00AM,Tesla is making its EVs cheaper in China as it revs up a price war with BYD
TSLA,2024-03-01,10:47AM,"Tesla, Plug Power, SoundHound AI: Trending Tickers"
TSLA,2024-03-01,10:35AM,Former SEC Chairman Jay Clayton on Elon Musk lawsuit: OpenAI is at an inflection point
TSLA,2024-03-01,10:31AM,"Tesla's Supercharger Network Continues to Secure Partnerships, But Competition Is Coming"
TSLA,2024-03-01,10:25AM,This Tesla Competitor Has Elon Musk In Its Crosshairs
TSLA,2024-03-01,10:02AM,"Elon Musk Sues OpenAI, CEO Sam Altman, Saying They Breached Founding Mission"
TSLA,2024-03-01,09:35AM,Elon Musk sues OpenAI and CEO Sam Altman over contract breach
TSLA,2024-03-01,09:08AM,"Wendy's surge pricing, Ozempic's competition, bitcoin's rally: The week's most popular stories"
TSLA,2024-03-01,09:00AM,"Once a Hot Stock-Market Trend Has a Name, Its Best Days Are Likely Past"
TSLA,2024-03-01,08:48AM,Elon Musk has sued Sam Altman and OpenAI for betraying its nonprofit mission
TSLA,2024-03-01,08:19AM,Tesla Picked Up Some Share From BYD In China. The Stock Is Falling.
TSLA,2024-03-01,08:00AM,Top Hedge Fund Manager Says Two Magnificent 7 Stocks Are 'Cheap'
TSLA,2024-03-01,07:32AM,UPDATE 1-Tesla rolls out new incentives in China as price war escalates
TSLA,2024-03-01,07:31AM,5 Things to Know Before the Stock Market Opens
TSLA,2024-03-01,07:14AM,Activists build treehouses to protest Tesla's plans to expand its plant near Berlin
TSLA,2024-03-01,06:52AM,Elon Musk Sues Sam Altmans OpenAI Over Microsoft Ties
TSLA,2024-03-01,06:26AM,Tesla Stock Is Falling. Its Offering Discounts in China Amid Fierce Competition.
TSLA,2024-03-01,06:10AM,Buy Tesla Stock? Pick It Up When the Price Is Down!
TSLA,2024-03-01,06:00AM,Apple stops 'thinking different' and joins the AI herd: Morning Brief
TSLA,2024-03-01,05:50AM,1 Simple Reason Why Rivian Will Never Be Tesla
TSLA,2024-03-01,04:27AM,UPDATE 1-Tesla raises prices of some Model Y vehicles in US
TSLA,2024-03-01,04:07AM,Tesla raises prices of some Model Y vehicles in US
TSLA,2024-03-01,02:31AM,Tesla Rolls Out More China Discounts as Price War With BYD Heats Up
TSLA,2024-02-29,11:38PM,Tesla rolls out new incentives in China as price war escalates
TSLA,2024-02-29,09:08PM,Tesla Revs Up China Subsidies As BYD Ramps Up Price War
TSLA,2024-02-29,05:54PM,Ford's competitive advantage: EVs now charge with Tesla tech
TSLA,2024-02-29,05:04PM,Black bakery owner jilted by Tesla credits Elon Musk effect with surge in business: You either love him or hate him
TSLA,2024-02-29,04:09PM,Elon Musk's Neuralink is under new scrutiny from the FDA
TSLA,2024-02-29,03:46PM,"Warren Buffett's 35 Best Quotes About Business, Investing, and Life"
TSLA,2024-02-29,02:57PM,"Tesla Stock Is Falling Despite Good News From the Economy, Ford, and Biden"
TSLA,2024-03-03,12:48PM,12 Best Battery Stocks To Invest In Before They Take Off
TSLA,2024-03-03,07:25AM,Is Tesla Still a Phenomenal Growth Stock?
TSLA,2024-03-03,04:00AM,"Musk said Tesla cars would rise in value, but the opposite happened"
TSLA,2024-03-03,03:00AM,"Giant Pension Bought Apple, Microsoft, Tesla, and Alibaba Stock Ahead of 2024"
TSLA,2024-03-02,02:29PM,Lawyers who successfully argued Musk pay package was illegal seek $5.6 billion in Tesla stock
TSLA,2024-03-02,11:19AM,"Macy's shutters stores, Apple's pivot, Google's Gemini fail and Tesla's new model"
TSLA,2024-03-02,10:03AM,"1 ""Magnificent Seven"" Stock Down 52% to Buy and Hold Forever"
TSLA,2024-03-02,09:52AM,Tony Robbins shares one reminder for those caught up in the 'Magnificent 7' bubble
TSLA,2024-03-02,09:00AM,"Neuralink scares doctors, Elon Musk's new Tesla, and RIP Apple Car: Tech news roundup"
TSLA,2024-03-02,08:52AM,Lawyers who voided Elon Musk's pay as excessive want $6 billion fee
TSLA,2024-03-02,08:35AM,"2 ""Magnificent Seven"" Stocks With Rock-Solid Moats to Buy Now"
TSLA,2024-03-02,08:20AM,"Forget the ""Magnificent Seven:"" This Beaten-Down Growth Stock Is the Next Trillion-Dollar Company"
TSLA,2024-03-02,08:00AM,Tony Robbins reveals his top secrets for successful investing
TSLA,2024-03-02,07:00AM,"Drivers scared of change, says electric car maker ditched by Volvo"
TSLA,2024-03-02,05:00AM,"2 Cheap Growth Stocks to Buy Before They Soar 71% and 100%, According to Certain Wall Street Analysts"
TSLA,2024-03-02,02:36AM,Teslas Superchargers Just Got a Whole Lot Busier
TSLA,2024-03-01,06:45PM,UPDATE 2-Lawyers who voided Elon Musk's pay as excessive want $6 bln fee
TSLA,2024-03-04,03:14PM,"Tesla stock tumbles as shipments slump, new price cuts announced in China"
TSLA,2024-03-04,03:09PM,"Tesla Cuts Prices and the Stock Falls, Dragging Rivian and Lucid With It"
TSLA,2024-03-04,03:00PM,"Magnificent Seven Stocks To Buy And Watch: Nvidia Stock Surges To Record Highs, Tesla Dives"
TSLA,2024-03-04,02:40PM,"Tesla Stock Is Falling. Blame EV Profit-Taking, Pricing, and China."
TSLA,2024-03-04,02:05PM,"Top Stock Movers Now: Tesla, Macy's, Super Micro Computer, and More"
TSLA,2024-03-04,01:31PM,"Tesla Stock Slides, Extending 2024 Decline"
TSLA,2024-03-04,01:25PM,Tesla shares skid after China sales fell in February
TSLA,2024-03-04,12:49PM,Tesla shares skid after Feb China sales slump
TSLA,2024-03-04,12:12PM,"Ford Stock Jumps on Strong Month of EV, Hybrid Sales"
TSLA,2024-03-04,11:52AM,Massive News for Tesla Stock Investors
TSLA,2024-03-04,10:50AM,Elon Musk wants OpenAI to break the Microsoft contract and be a nonprofit again: Walter Isaacson
TSLA,2024-03-04,10:03AM,"Tesla Vs. BYD: Tesla, Once And Future BEV King? BYD Ramps Up EV Price War"
TSLA,2024-03-04,09:58AM,Thai Premiers Aide Renews Call for Rate Cut to Aid Economy
TSLA,2024-03-04,09:12AM,12 Stocks Most Bought By Hedge Funds
TSLA,2024-03-04,09:00AM,"Tesla, Inc. (TSLA) Is a Trending Stock: Facts to Know Before Betting on It"
TSLA,2024-03-04,08:50AM,Elon Musk could face an uphill battle regarding his standing in the case: UCLA Law's Rose Chan Loui
TSLA,2024-03-04,08:48AM,12 Tech Stocks To Sell Right Now According To Cathie Wood
TSLA,2024-03-04,08:46AM,Confused About EV Tax Credits? Read This.
TSLA,2024-03-04,06:11AM,"UPDATE 1-Tesla in talks with Thailand for production facility, says government official"
TSLA,2024-03-04,06:05AM,Tesla (TSLA) Fell on Weaker than Expected Q3 Results
TSLA,2024-03-04,05:54AM,Tesla Stock Is Falling. Heres The Latest Electric Vehicle News.
TSLA,2024-03-04,05:10AM,5 Stock(s) That Artificial Intelligence (AI) Could Propel Into the $2 Trillion Club
TSLA,2024-03-04,05:02AM,Gravity opens fastest EV charger in US to public in New York City
TSLA,2024-03-04,03:58AM,Nvidia becomes Tesla's successor as market flips from EV to AI
TSLA,2024-03-04,03:31AM,"Tesla in talks with Thailand for production facility, says government official"
TSLA,2024-03-04,03:20AM,"Tesla has conducted site survey for Thailand EV facility, says government official"
TSLA,2024-03-04,02:21AM,"UPDATE 3-'Critical' Thai economy needs urgent stimulus, says PM's office"
TSLA,2024-03-04,01:00AM,Our fight will go on: Why Germans are putting the brakes on Tesla
TSLA,2024-03-04,01:00AM,How Germany said Nein to Elon Musk
TSLA,2024-03-04,12:03AM,How China Is Churning Out EVs Faster Than Everyone Else
TSLA,2024-03-03,03:17PM,Apple buying Rivian? Nissan with Fisker? Tesla rivals woes spark speculation as EV growth slows
TSLA,2024-03-03,01:35PM,The lawyers who quashed Elon Musk's huge pay package want $6 billion
TSLA,2024-03-03,01:18PM,Lawyers who voided Elon Musk's 'excessive' Tesla pay package want $6 billion fee
TSLA,2024-03-03,01:08PM,"Billionaire Dan Loeb Has 27% of His Third Point Portfolio in 3 Brilliant ""Magnificent Seven"" Stocks, but Completely Sold Out of Another"
TSLA,2024-03-06,11:21PM,Tesla quits Australia auto lobby over claims on car emission standards
TSLA,2024-03-06,06:02PM,Tesla Is No Longer One of the Top 10 Most Valuable S&P 500 Companies
TSLA,2024-03-06,04:56PM,"OpenAI pushes back on Elon Musk lawsuit, says he suggested merger with Tesla"
TSLA,2024-03-06,04:45PM,Magnificent Seven's AI plays are losing investor interest
TSLA,2024-03-06,04:40PM,Trump Meets Musk. The Stakes Are All About China.
TSLA,2024-03-06,04:37PM,"Magnificent Seven Stocks To Buy And Watch: Nvidia Hits Record High, Tesla Slides"
TSLA,2024-03-06,04:36PM,Elon Musk spent another day fighting Jeff Bezos to be the world's richest person
TSLA,2024-03-06,04:27PM,"Tesla Stock Drops After Morgan Stanley Bull Slashes Estimates, Price Target"
TSLA,2024-03-06,04:06PM,Imagine Elon Musk as Donald Trumps boss
TSLA,2024-03-06,04:03PM,Tesla Bull Says This Could Be The Year The EV Giant Loses Money. Cathie Wood Shovels Up Cheap Shares.
TSLA,2024-03-06,03:56PM,SpaceX's Starship will try again after crashing and burning   twice
TSLA,2024-03-06,03:50PM,Morgan Stanley cuts Tesla price target on slowing EV demand
TSLA,2024-03-06,03:48PM,"Tesla: Morgan Stanley cuts EV-maker price target, warns this could be the year Tesla loses money"
TSLA,2024-03-06,03:48PM,"Morgan Stanley cuts Tesla's price target, warns this could be the year Tesla loses money"
TSLA,2024-03-06,02:58PM,OpenAI fires back at Elon Musk: Here's what you need to know
TSLA,2024-03-06,02:01PM,Elon Musk Shows Hand Of Good Faith To EV Competitor Ford But This Surprise EV Maker Saw A 38% Stock Price Decline Because Of Growing Concerns
TSLA,2024-03-06,01:50PM,Tesla says German plant to remain without power until end of next week
TSLA,2024-03-06,12:57PM,"OpenAI says Musk only ever contributed $45M, wanted to merge with Tesla or take control"
TSLA,2024-03-06,12:43PM,Tesla shares fall after Morgan Stanley cuts price target on weakening EV demand
TSLA,2024-03-06,12:28PM,SEC adopts landmark climate rule Â here's what that means for public companies
TSLA,2024-03-06,11:15AM,Tesla Stock Extends This Week's Decline
TSLA,2024-03-06,10:25AM,Elon Musk met with Donald Trump just as the former president badly needs cash
TSLA,2024-03-06,10:01AM,"Top analyst revamps Tesla price target, sees potential profit surprise"
TSLA,2024-03-06,09:57AM,"WSJ's Tim Higgins: People want a Tesla, they don't necessarily want an EV"
TSLA,2024-03-06,09:55AM,Teslas German Plant Stays Halted in Further Blow to Outlook
TSLA,2024-03-06,09:32AM,20 Most Expensive Tequilas in the World
TSLA,2024-03-06,09:03AM,Tesla lost $77 billion in market cap after China sales slowed and its Germany factory was attacked
TSLA,2024-03-06,08:57AM,"OpenAI shares Elon Musk emails urging startup to raise $1 billion, see Tesla as a cash cow"
TSLA,2024-03-06,08:07AM,"Elon Musk wanted OpenAI to merge with Tesla or give him 'full control,' OpenAI says"
TSLA,2024-03-06,08:04AM,"OpenAI Hits Back at Elon Musk's Lawsuit, Alleging Billionaire Was Also Behind Profit Push"
TSLA,2024-03-06,07:38AM,Elon Musks German Tesla plant suffers close to $1 billion in damages after attack by the dumbest eco-terrorists on Earth
TSLA,2024-03-06,07:25AM,"German government condemns Tesla attack, warns against alarmism"
TSLA,2024-03-06,07:22AM,Will the R2 Unveiling on March 7 Be the Saving Grace for Rivian Investors?
TSLA,2024-03-06,07:18AM,"US STOCKS-Futures climb ahead of Powell's testimony, economic data"
TSLA,2024-03-06,07:01AM,"Stocks, Gold, and Bitcoin Pull Back From Record Highs, What It Means. And 5 Other Things to Know Before Markets Open."
TSLA,2024-03-06,06:51AM,Teslas Berlin plant shut after arson attack on electricity pylon. Far-left group claims responsibility
TSLA,2024-03-06,06:41AM,"Elon Musk Wanted OpenAI to Merge With Tesla, Altman Says"
TSLA,2024-03-06,06:31AM,Private Elon Musk emails revealed in row with OpenAI
TSLA,2024-03-06,06:15AM,"Nvidia, Microsoft, and Jeff Bezos Invested in a $2.6 Billion Robotics Start-Up. Here's Why That's Good News for Tesla."
TSLA,2024-03-06,06:11AM,Tesla Stock Set to Break Two-Day Slump
TSLA,2024-03-06,06:09AM,Tesla Stock Set to Break Two-Day Slump. EV Rival BYD Stokes Price War in China.
TSLA,2024-03-06,06:00AM,OpenAI says Musk agreed the ChatGPT maker should become a for-profit company
TSLA,2024-03-06,05:45AM,E.ON: grid operator can start assessing damage near Germany Tesla plant
TSLA,2024-03-06,05:34AM,UPDATE 2-Power firm reviews damage near German Tesla plant
TSLA,2024-03-06,05:30AM,Tesla Superchargers Arent Just for Teslas Anymore. We Tested 10 of Them.
TSLA,2024-03-06,05:22AM,"US STOCKS-Futures gain ahead of Powell's testimony, economic data"
TSLA,2024-03-06,05:00AM,Elon Musk made X audio and video calls automatically show your IP address. Here's how to turn that off
TSLA,2024-03-06,04:02AM,OpenAI fires back at Musk allegations with trove of emails
TSLA,2024-03-06,01:53AM,"Tesla Vs. BYD: Tesla Tumbles On Demand Woes; BYD Ramps Up Factories, EV Price War"
TSLA,2024-03-06,01:30AM,"Toyotas Bet Against EVs Is Working Out Fine, for Now"
TSLA,2024-03-06,01:05AM,PRESS DIGEST- New York Times business news - March 6
TSLA,2024-03-06,12:23AM,UPDATE 2-BYD deepens EV price war in China with latest cut for its cheapest car
TSLA,2024-03-05,11:33PM,Why Investors Slammed the Brakes on Tesla Stock Today
TSLA,2024-03-05,11:17PM,Tesla suspends Gigafactory Berlin after arson attack paralyzes power supply
TSLA,2024-03-05,10:30PM,UPDATE 1-OpenAI seeks to dismiss all of Musk's claims in lawsuit
TSLA,2024-03-05,09:18PM,"Trump meets with Musk and Republican donors in Florida, NYT reports"
TSLA,2024-03-05,05:15PM,Tech Giants Drag Down US Stocks After Torrid Rally: Markets Wrap
TSLA,2024-03-05,04:30PM,How Elon Musk Reset Silicon Valleys Values
TSLA,2024-03-05,04:28PM,"These Stocks Moved the Most Today: Target, Tesla, Apple, GitLab, AeroVironment, SoFi, Albemarle, and More"
TSLA,2024-03-05,04:05PM,Tesla's 2-day slump has stock hitting lowest since May 2023
TSLA,2024-03-05,04:02PM,Tesla China Registrations Fell Last Week. Will A Q1 Delivery Miss Add To Tesla Stock's Woes?
TSLA,2024-03-05,03:59PM,"Jeff Bezos becomes the world's richest man again, passing over Tesla CEO Elon Musk"
TSLA,2024-03-05,03:35PM,Tesla on track to lose almost $76B in market cap
TSLA,2024-03-05,03:31PM,Tesla Halts Production in Germany After Arson Attack
TSLA,2024-03-05,03:21PM,Tesla two-day slump has stock hitting lowest since May 2022
TSLA,2024-03-05,02:54PM,"Expect more near-term downward pressure on Tesla stock, says Wells Fargo's Colin Langan"
TSLA,2024-03-05,02:51PM,Bezos knocks Musk out of No. 1 spot on Bloomberg billionaires ranking
TSLA,2024-03-05,02:49PM,EV Deliveries Continue To Fall In China As The Competitive Battle Rages On
TSLA,2024-03-05,02:29PM,YouTube and Facebook hit by mass tech outage
TSLA,2024-03-05,02:12PM,"Top Stock Movers Now: Target, Apple, Tesla, and More"
TSLA,2024-03-05,02:10PM,"Federal appeals court throws out lawsuit against Apple, Google, Tesla and other tech giants over alleged child labor in Congo"
TSLA,2024-03-05,01:57PM,Tesla Stock Weakness Opens Opportunity For Bear Call Spread
TSLA,2024-03-05,01:49PM,The Magnificent Seven Don't Look Magnificent Today
TSLA,2024-03-05,01:44PM,"RPT-UPDATE 3-US court sides with Apple, Tesla, other tech companies over child labor in Africa"
TSLA,2024-03-05,01:03PM,"These Stocks Are Moving the Most Today: Target, Tesla, Apple, GitLab, AeroVironment, SoFi, Albemarle, and More"
TSLA,2024-03-05,01:02PM,Jeff Bezos's Blue Origin just might beat Elon Musk's SpaceX to the moon
TSLA,2024-03-05,12:43PM,Tesla Stock Slides as Suspected Arson Halts Production at Berlin Plant
TSLA,2024-03-05,12:30PM,EV trade restrictions: Only obstacle for Chinese market capture?
TSLA,2024-03-05,12:09PM,Musk rips purported eco-terrorists for suspected arson at Tesla Gigafactory: 'Extremely dumb'
TSLA,2024-03-05,12:03PM,"UPDATE 3-US court sides with Apple, Tesla, other tech companies over child labor in Africa"
TSLA,2024-03-05,11:49AM,Eco-terrorists shut down Tesla factory in Berlin
TSLA,2024-03-05,11:49AM,Tesla stock set to lose $76 billion in two days on growth risks
